ID,VisaType,VisaEntry,Consulate,Major,Status,CheckDate,CompleteDate,WaitingDays,Comments
xyxsxcy,F1,New,BeiJing,Matarial Science,Clear,2016-05-26,2016-08-16,82,"7.28 check 63 days, call me： send us the LIST OF REQUIRED COURSEWORK and ADVISORS RESUME.
8.15 Update !
8.16 Issue...
PS: it may be useful that send a letter to  support-china@ustraveldocs.com after 60 days, but before 60 days it is useless......And if you send e-mail at about 23:00, you may get different reply"
vectorchen,B2,New,BeiJing,Aerospace Engineering,Clear,2016-05-26,2016-07-29,64,"May 26th, Interview, VO gave me 221g, requiring my CV.
May 26th, Sent CV through email.
June 1 st,  got a phone call from US embassy,validing my CV info.
June 28th  Status Updated
June 29th   ISSUED!!!!!!!!!!!!

1 year B2 

P.S.  Noted:  Limited clearance received. This is quite rare, since the previous visa noted clearance received. Ask one American what does that mean, she told me it means not all clear. I passed but i am not all clear."
cymacs,J1,New,ShenYang,CS,Clear,2016-05-27,2016-06-14,18,"Creation Date:	26-May-2016
Updated Date:	13-Jun-2016
Issued Date:    14-Jun-2016
"
phoenix0592,F1,Renewal,Vancouver,CS,Clear,2016-05-27,2016-06-22,26,"May 27: Interview
Get my passport back from consular
June 16: Received an email saying AP is completed and requiring my passport. Send it to consular
June 17: Second update 
June 20: Third update
June 21: Issued

"
wangqianjerry,B1,New,Others,Civil Engineering,Clear,2016-05-27,2016-06-17,21,"Case Creation Date:	26-May-2016
Status Updated Date:	27-May-2016

interview: 27 May 
submit required documents: 01 June
embassy email me and tell me AP is completed and ask me to send passport to them.

It is so quick. They receive my additional documents on 01 June. It takes only 17 days."
miaecle,F1,New,BeiJing,Chemistry,Clear,2016-05-31,2016-06-15,15,
free8299,B1,Renewal,BeiJing,Control Engineering,Clear,2016-05-31,2016-06-24,24,"Case Creation Date:	27-May-2016
Status Updated Date:	31-May-2016
Status Updated Date:	23-Jun-2016
Status Updated Date:	24-Jun-2016  Issued"
ppww,B1,New,BeiJing,EE,Clear,2016-05-31,2016-06-20,20,
pkuboat,F1,Renewal,ShangHai,Materials Science and Eng,Clear,2016-05-31,2016-06-06,6,"VO said the visa should be ready within one week..
update: which turned out to be true  :)
"
AA005YKV0O,F1,Renewal,ShangHai,Informatics,Clear,2016-05-31,2016-06-29,29,"Interview Date:         31-May-2016

Status Updated Date:	01-Jun-2016
Status Updated Date:	27-Jun-2016
Status Updated Date:	28-Jun-2016

Cleared Date:	29-Jun-2016
"
happy_monkey,B1,New,GuangZhou,Computer Science,Clear,2016-05-31,2016-06-27,27,"Good luck to everyone, :-)."
mmms,F1,New,BeiJing,MSE,Clear,2016-05-31,2016-08-25,86,
Suyol,B1,New,Others,Chemistry,Clear,2016-06-01,2016-06-21,20,Received passport request email on 21st June.
wtxidian,B1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-23,22,"Case Creation Date:	27-May-2016
1st Updated Date:	01-Jun-2016
2nd Updated Date:	02-Jun-2016
3nd Updated Date:	21-Jun-2016

Issued Date: 23-Jun-2016"
BonnieHuang,H1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-23,22,"Had interview on June 1st
Got checked and received a piece of red ticket
==============
Cleared on June 22"
aldjfalks,F1,Renewal,BeiJing,Math,Clear,2016-06-01,2016-06-24,23,
Pony,J1,New,ChengDu,Computer Science,Clear,2016-06-01,2016-06-22,21,
stillwaiting,J1,New,BeiJing,Biology,Clear,2016-06-01,2016-06-23,22,"update 6/22
issue 6/23

Good luck!"
berthajcy,J1,New,BeiJing,biology,Clear,2016-06-01,2016-06-23,22,"J1
First update: 6/1 
Second update: 6/21(3pm）
Third update: 6/22（11am)
Issued: 6/23(11am)
2*J2
First update: 6/1 
Second update: 6/22（11am)
Issued: 6/23(11am)"
jsnjfgy,F1,New,ShangHai,Chemistry,Clear,2016-06-01,2016-06-28,27,"6.1上午interview缺材料，当日下午补交(CITIC Bank, West Nanjing Road, Shanghai).

Case Creation Date: 05.31

1st update: 06.01  AP
2nd update: 06.02  AP
3nd update: 06.03  AP
4st update: 06.24  AP

6.28上午快十点查的，issue了！"
zet1nn,H1,New,ShangHai,Electrical and Electronic,Clear,2016-06-01,2016-06-23,22,"06-23 clear, 06-24 issued, 06-28 passport pick up."
Fast,H1,New,Montreal ,Material S&amp;E,Clear,2016-06-01,2016-06-30,29,
lehaij,F1,New,Others,Robotics,Clear,2016-06-01,2016-07-07,36,
anonymous,F1,Renewal,ShangHai,CS,Clear,2016-06-01,2016-06-20,19,"Checked on 6/1
First state update on 6/17
Issued on 6/20"
176931527,F1,New,ShenYang,Biostat,Clear,2016-06-01,2016-06-22,21,
AA005XNLWQ,F1,New,ShangHai,physics,Clear,2016-06-01,2016-06-27,26,
cssmlulu,J1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-29,28,"Case Create: 2016-05-31 
First Update: 2016-06-01
Second Update: 2016-06-02
Third Update: 2016-06-28
Issued: 2016-06-29"
suiniss,F2,New,ShangHai,aerospace ,Clear,2016-06-01,2016-06-27,26,
suiniss,F2,New,ShangHai,aerospace ,Clear,2016-06-01,2016-06-27,26,
AA0060DLK0,J1,New,BeiJing,Structural Biology,Pending,2016-06-01,,1026,
hnhuang,H1,Renewal,GuangZhou,Math,Clear,2016-06-02,2016-06-02,0,
mayufengabc,F1,Renewal,ShangHai,Computer Science,Clear,2016-06-02,2016-06-27,25,"递签转面签

Case Creation Date:	02-Jun-2016
1st Status Updated Date:        02-Jun-2016
2nd Status Updated Date:	28-Jun-2016
3rd Status Updated Date:	29-Jun-2016

7月2日 收到护照和221g橘色单子 要求提交1张6个月内拍摄的照片
7月4日 到上海领事馆对面的中信银行 提交照片和护照

4th Status Updated Date:	05-Jul-2016
5th Status Updated Date:        11-Jul-2016 Hope it will be issued tomorrow!
6th Status Updated Date:        12-Jul-2016 Issued

When I received my passport, it shows clearance received on 06/27.
"
Jorney5,B1,New,BeiJing,CS,Pending,2016-06-02,,1025,
chenliangwang,J1,New,GuangZhou,Molecular medicine,Pending,2016-06-02,,1025,
AA005ZDH3K,B1,New,ShangHai,CS,Pending,2016-06-02,,1025,
AA005YM39I,F1,Renewal,BeiJing,Geography,Pending,2016-06-02,,1025,
bioinfogeek,J1,Renewal,ShangHai,Chemistry,Clear,2016-06-02,2016-06-29,27,"去中信领护照时才知道递签没过，需要面谈。竟然没有被通知到。起飞前2天才知道。 面签时，签证官象征性地问我去美国干嘛，学什么，然后直接AP，告诉我等四个礼拜左右。到目前为止，一直AP，没有动过，哎，极其悲催。
Status Updated Date: June 28
Issued: June 29"
Zten,F1,New,GuangZhou,Computer Science,Clear,2016-06-02,2016-06-27,25,"6.24 update
6.27 issue
等到泪目"
hdz315,F1,New,BeiJing,Mechanical engineering,Clear,2016-06-02,2016-06-24,22,issued!!!!!!!!!!!!!! love you notre dame .But still not sure whether it is five years or one year visa
CaM0n,F1,New,BeiJing,Chemistry,Clear,2016-06-02,2016-06-24,22,
cqvisa,B1,New,BeiJing,Measurement,Clear,2016-06-02,2016-06-27,25,
tfzhou,B1,New,BeiJing,CS,Clear,2016-06-02,2016-06-29,27,"Update State: 2016-06-28
Issued: 2016-06-29"
ice,F1,New,ChengDu,ECE,Clear,2016-06-02,2016-08-02,61,
cacao,F1,Renewal,ShangHai,polymer engineering,Clear,2016-06-03,2016-06-24,21,"Case Creation Date:	02-Jun-2016
Status Updated Date:	03-Jun-2016

Updated Date: 23-June-2016
24-June-2016 issued"
hilory,B2,Renewal,ShangHai,Pharmacy,Clear,2016-06-03,2016-07-07,34,"Case Creation Date:	03-Jun-2016 
Status Updated Date:	03-Jun-2016
01-Jul-2016: still AP, bless
Second Status Updated Date:	06-Jul-2016
Issued: Status Updated Date:	07-Jul-2016
"
jackieyang,F1,New,ShenYang,Computer Science,Pending,2016-06-03,,1024,
drizzlexue,F1,New,BeiJing,Physics,Clear,2016-06-03,2016-06-24,21,
XIAOXIAO,J1,New,BeiJing,biological engineering,Clear,2016-06-03,2016-06-24,21,
ghosy14,F1,Renewal,ChengDu,ECE,Clear,2016-06-03,2016-06-28,25,"1st updated 06/24/2016
2nd updated 06/28/2016 (issued)"
Benson,F1,New,ShangHai,flight training,Clear,2016-06-03,2016-06-08,5,
524995616@qq.co,F1,New,ShangHai,Chemistry,Pending,2016-06-03,,1024,
mkxxz314,F1,Renewal,ShangHai,Mechanical Engineering,Pending,2016-06-06,,1021,
lifewwy,J1,New,ShangHai,medical,Pending,2016-06-06,,1021,
Luna,B1,New,BeiJing,Software Engineering,Clear,2016-06-06,2016-07-01,25,
spike,B1,Renewal,BeiJing,Semiconductor ,Pending,2016-06-06,,1021,
yjxutju,J1,Renewal,ShangHai,medical chemistry,Pending,2016-06-06,,1021,
Jackylee ,B1,New,BeiJing,Biology ,Clear,2016-06-06,2016-06-27,21,
lishmac,H1,Renewal,BeiJing,Electrical Engineering,Clear,2016-06-06,2016-06-30,24,
xtf123,F1,New,ShangHai,Mechanical Engineering,Pending,2016-06-06,,1021,
AA0061VZ0O,F1,Renewal,GuangZhou,Chemical Eng.,Clear,2016-06-06,2016-07-08,32,"Second update 7th July
complete on 8th July
!!!"
WindAchilles,B1,Renewal,Toronto,ECE,Pending,2016-06-06,,1021,
XYXY,H1,New,ShangHai,Biology,Pending,2016-06-06,,1021,
20180606,B2,New,BeiJing,PHD-Signal and Informatio,Pending,2016-06-06,,1021,"inistrative="""" 6月6日被check,="""" am="""" be="""" calculated="""" checking="""" date="""" day.="""" from="""" href=""./personal_detail.php?casenum=818528"" i="""" interviewing="""" not="""" of="""" or="""" other-passport""="""" passport="""" processing,按护照号查状态显示护照在使馆中。现在不知道是从哪天算，或者再等一周到27日刚好三周看看是不是让提交护照。否则就等从加拿大返回再去取得美国签证。="""" returning="""" so="""" sure="""" target=""_blank"" the="""" time="""" title=""at first, retained my password with a yellow paper, ask me to wait about three weeks.
then I borrow my passport for another country visa applying, and give me a green paper instead with "" whether="""" will="""" 一家三口一起面签，老婆孩子直接过给了10年签证，让本人提交了简历，并给了一个黄条（a4纸大小）并押护照说要check三周。="""" 于是返回把护照拿出来去办加签，并问签证官会不会影响check进程。签证官白人小哥说不影响，于是我就把护照借出来。同时给了我一张绿条a4纸，上面在最后一项other那里画勾写上“passport”="""" 出来听中方工作人员说一般最少三周如果美国不是必须要去就可以先把护照拿出来，并且check日期从交回护照那天开始重新计时。="""" 在院子里听另外一人说，美国一般还是说话算数的，说三周就三周。但还是以加签为重。="""
qs0512,F1,Renewal,ShangHai,Chemistry,Clear,2016-06-07,2016-06-13,6,
ray,B1,New,GuangZhou,N/A,Clear,2016-06-07,2016-06-30,23,"Case Creation Date: 25-May-2016 
1st Status Updated Date: 07-Jun-2016 
2nd Status Updated Date: 27-Jun-2016 
Issued Date: 29-Jun-2016 
  
"
humuyang333,F1,Renewal,ShangHai,Entrepreneurial Biotech,Clear,2016-06-07,2016-06-27,20,
G39156659,J1,Renewal,GuangZhou,N/A,Pending,2016-06-07,,1020,
tinyrice,F1,Renewal,GuangZhou,Material,Clear,2016-06-07,2016-06-29,22,
jdr,F1,Renewal,BeiJing,Biomedical Engineering,Clear,2016-06-07,2016-07-01,24,
Peter Pan,B2,New,ShangHai,bioengineering,Clear,2016-06-07,2016-06-27,20,"Case Creation Date: 	07-Jun-2016
First Updated Date: 	08-Jun-2016
Second Updated Date: 	24-Jun-2016
	"
Wino,F1,Renewal,ShenYang,Physics,Clear,2016-06-07,2016-06-27,20,bless
1111,B1,New,ShenYang,N/A,Pending,2016-06-07,,1020,
ZMH1250,F1,Renewal,BeiJing,Engineering Management,Clear,2016-06-07,2016-06-27,20,
T9,B1,New,BeiJing,Mechanics,Clear,2016-06-07,2016-07-05,28,
Elizabeth,J1,New,ShangHai,Biomedical Engineering,Pending,2016-06-07,,1020,
Kathy,F1,Renewal,ShangHai,ECE,Clear,2016-06-07,2016-06-28,21,
Jiuwei,J1,New,BeiJing,structural biology,Clear,2016-06-07,2016-07-01,24,"2016-06-30 second update

2017-07-01 issued"
AA005Y5HCI,B1,New,ShangHai,CS,Clear,2016-06-08,2016-06-28,20,
yinyifan1991,F1,New,ShenYang,Computer Science,Pending,2016-06-08,,1019,
AA0061NINI ,B1,Renewal,GuangZhou,Biological Science,Pending,2016-06-08,,1019,
Ppcerci,B1,New,ShangHai,Bioengineering,Clear,2016-06-08,2016-06-27,19,"Updated on June 24th.
Issued on June 27th."
Aaron9,J1,New,ShangHai,Fluid dynamics,Clear,2016-06-08,2016-06-28,20,"2nd update:2016/6/24
FINALLY ISSUED 2016/6/28"
dorothywang,F1,Renewal,ChengDu,physics,Clear,2016-06-08,2016-07-08,30,
JasonChen,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2016-06-08,2016-07-05,27,"06/08/2016 case created
06/10/2016 the first update AP
07/01/2016 the second update AP
07/05/2016 issued
Good luck to you all!"
coolclear,F1,New,ChengDu,Computer Science,Clear,2016-06-08,2016-07-07,29,"case created: June 8
update date: July 6
Issue date: July 7"
waiting,H1,New,GuangZhou,Biostat,Clear,2016-06-08,2016-07-08,30,"Case Creation Date: 	07-Jun-2016
Status Updated Date: 	08-Jun-2016
Asking for more material on 15/6
Second Updated Date:    07-Jul-2016
Issue:                  08-Jul-2016 (1:55pm)"
AA0061Y91I,J1,New,ShangHai,biology,Pending,2016-06-10,,1017,
yufei,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2016-06-10,2016-07-01,21,
icey,F1,Renewal,BeiJing,biomedical engineering,Clear,2016-06-10,2016-07-15,35,
AA0061Y91I,J1,New,ShangHai,biology,Clear,2016-06-10,2016-07-01,21,
AA0060INIS,J1,New,ShangHai,Computer Science,Clear,2016-06-10,2016-07-06,26,
NINI,F1,New,ShangHai,EE,Clear,2016-06-10,2016-07-07,27,Update 2016-07-05
AA005ZUG9O,F1,Renewal,ShangHai,ECE,Clear,2016-06-10,2016-07-14,34,"Renewal PHD.
Interviewed on 6/10.
Got red sheet asked for AP.
Updated AP on 6/11. 
Returned all the material and asked me to submit supplemental materials on 6/15.
Updated AP on 6/20.
Updated AP on 7/13.
Updated Issued on 7/14."
AA0061DKJ0,F1,New,BeiJing,EE,Pending,2016-06-10,,1017,
US~CHINA,B1,New,ShangHai,N/A,Clear,2016-06-13,2016-07-18,35,"applied on June 13. 
（没有准备详细的，在美国的行程安排和方案，补充材料）
1st updated on June 20. 
2nd updated on July 15.
visa issued on July 18.

good luck!"
8880880,F1,Renewal,BeiJing,EE,Clear,2016-06-13,2016-07-08,25,"6月13日面签，要求邮件补充简历、学习计划，然后下午立即电邮过去，收到确认回复。之后保持AP,没有任何更新信息。
7月7日10：20终于有了第二次UPDATE!7月8日10:50 ISSUED"
Usdark,F1,New,ShangHai,Material Science,Clear,2016-06-13,2016-07-06,23,"Master of Engineering, Course only program."
foggy,J1,New,ShangHai,condensed matter physics,Pending,2016-06-13,,1014,
qifl2008,F1,Renewal,BeiJing,ME,Clear,2016-06-13,2016-07-21,38,
AA005ZNR6A,J1,Renewal,ShangHai,bioinformatic,Clear,2016-06-13,2016-07-27,44,"interview: June 7th 补交材料
first update: June 13th
second update: June 26th
third update: July 21th
Issued: July 27th!!! 
Check 过程就只能等，折腾啥的纯粹安慰自己。。。"
oldfish,F1,Renewal,ShangHai,EE,Clear,2016-06-13,2016-07-05,22,
sherry0613,B1,New,BeiJing,Engineering Management,Clear,2016-06-13,2016-07-18,35,"1st Update: 15-Jul
2nd Update: 18-Jul
Issued: 18-Jul
"
Godblessme,H1,Renewal,GuangZhou,Biochemistry and Molecula,Clear,2016-06-13,2016-07-22,39,
cl,H1,New,BeiJing,Biomedical Science,Clear,2016-06-13,2016-07-01,18,"Interview 6/13
Status update 7/1
Issued 7/5 due to holiday"
wpix,F1,New,GuangZhou,Materials,Pending,2016-06-13,,1014,
zxxx,F1,New,ShangHai,Mechanical Engineering,Clear,2016-06-13,2016-07-06,23,
123456,B1,New,ShangHai,CS,Clear,2016-06-13,2016-07-06,23,
E33707208,F1,New,ChengDu,ECE,Clear,2016-06-13,2016-07-13,30,"The VO is right, 1 month, exactly!"
super007flying,F1,New,ShangHai,polymer science,Clear,2016-06-13,2016-07-18,35,
lorabit,F1,New,ShangHai,CS,Clear,2016-06-13,2016-07-14,31,"Updates:
17-Jun-2016
13-Jul-2016
Issued:
14-Jul-2016"
Jin,F1,Renewal,ShangHai,Chemical Engineering,Clear,2016-06-13,2016-07-19,36,
Michaelpyh,F1,Renewal,BeiJing,Chemical Engineering,Clear,2016-06-14,2016-07-12,28,"1st update 6/14/2016
2nd update 7/11/2016
issued on 7/12/2016"
Jxh,F1,Renewal,ShangHai,Mechanical Engineering,Pending,2016-06-14,,1013,OPT
AA005ZCEQU,F1,Renewal,ShangHai,Materials,Clear,2016-06-14,2016-07-08,24,
randomlxt,F1,New,ShangHai,biomathematics,Clear,2016-06-14,2016-07-01,17,"issue 7.1
received email from the embassy on 7.5
get the passport on 7.5
vo said they would deposit my visa in one month
seems more efficient than expected
good luck guys!!"
jill,F1,Renewal,ChengDu,biochem,Clear,2016-06-14,2016-07-12,28,
fredfred33,F1,Renewal,ShangHai,Biomedical science,Clear,2016-06-14,2016-07-08,24,"Ask for CV study plan letter DS160 confirmation page
2nd update 7.7
Issued on 7.8"
AA0061IFMY,F1,New,GuangZhou,Chemisty,Clear,2016-06-14,2016-07-08,24,"Updated:july-07-2016
issued：July-08-2016"
AA0060P0XA,F1,Renewal,ShangHai,Business,Pending,2016-06-14,,1013,
badily,B2,New,ShangHai,EE,Clear,2016-06-14,2016-07-18,34,2nd update :20th JUN
tomzheng2010,F1,New,ShangHai,Biomedical Engineering,Clear,2016-06-14,2016-07-13,29,"1st update: 07/11
2nd update: 07/12
07/13 Issue

Good luck!"
Yun,F1,New,BeiJing,CS,Clear,2016-06-14,2016-07-05,21,
dahan,F1,New,ChengDu,MSE,Pending,2016-06-14,,1013,"VO asked for my study plan, the info of my academic advisor and my course list. Then told me to wait for several weeks..."
Winston Lee,F1,New,GuangZhou,Electrical Engineering,Clear,2016-06-14,2016-07-18,34,"Thanks, and good luck to all the rest checkees. 

Winston Lee"
dahan,F1,New,ChengDu,MSE,Pending,2016-06-14,,1013,"VO asked for my study plan, the info of my academic advisor, and my course list. Then he told me to wait for several weeks."
badboyfell,H1,New,BeiJing,ChemE,Clear,2016-06-14,2016-07-12,28,"Interview date: 06-14-2016
Status update: 07-11-2016
Issue date: 07-12-2016"
unhappy,F1,New,BeiJing,stat,Clear,2016-06-15,2016-07-18,33,
AA0060MH7U,F1,New,ShangHai,Mechanical Engineering,Clear,2016-06-15,2016-07-06,21,"Case Creation Date: 	14-Jun-2016
Status Updated Date: 	01-Jul-2016"
shuchigupta,H1,Renewal,Ottawa,biomedical sciences,Pending,2016-06-15,,1012,
icemelon,F1,Renewal,ShangHai,Computer Science,Clear,2016-06-15,2016-07-07,22,
AA006386N6,F1,Renewal,ShenYang,mechanical engineering,Clear,2016-06-15,2016-07-01,16,
ClaireLi,F1,New,ShenYang,Robotics,Clear,2016-06-15,2016-07-01,16,
universeren,B1,New,BeiJing,Nuclear Technology,Clear,2016-06-15,2016-07-05,20,"Status Updated Date:	01-Jul-2016
Status Updated Date:	05-Jul-2016   Issued"
Why,F1,New,BeiJing,EE,Clear,2016-06-15,2016-07-27,42,26日第一次更新，27号中午11时过。祝大家好运
mhjphy@163.com,J1,New,BeiJing,N/A,Clear,2016-06-15,2016-06-30,15,
huijiema@hebmu.,J2,New,BeiJing,N/A,Clear,2016-06-15,2016-06-30,15,
mhjphy@163.com,J1,New,BeiJing,N/A,Clear,2016-06-15,2016-06-30,15,
lily564300@163.,J1,New,BeiJing,N/A,Clear,2016-06-15,2016-06-30,15,
16699318,F2,New,BeiJing,N/A,Pending,2016-06-15,,1012,
GINSENG,H1,New,BeiJing,N/A,Clear,2016-06-15,2016-07-22,37,"2nd Update 07/21
issued 07/22"
T T,F1,New,ShangHai,MIS,Clear,2016-06-15,2016-07-19,34,
erica3740,H4,Renewal,ShangHai,N/A,Pending,2016-06-15,,1012,
xlabcba,F1,Renewal,BeiJing,Computer Science,Clear,2016-06-16,2016-07-15,29,"case created: 6/15
1st update: 6/16 (interview)
2nd update: 7/14
HOPE IT CAN BE ISSUED ASAP!!!
3rd update: 7/15 ISSUED!"
